# Source: PTFS1115am
# Coordinates: 239.22699 21.12195
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 100103 08 06639 835.44888299 17.151 0.014 0 2 0 19.89
s 02 100103 08 06639 835.49263445 17.098 0.012 0 2 0 20.15
s 02 100103 08 06639 837.42399649 16.981 0.019 0 2 0 19.40
s 02 003692 06 09506 837.42637656 17.006 0.019 0 2 0 19.37
s 02 100103 08 06639 837.46734783 16.981 0.020 2 2 0 19.27
s 02 003692 06 09506 837.46984791 16.961 0.021 0 2 0 19.21
s 02 100103 08 06639 839.29363235 17.038 0.021 2 2 0 19.30
s 02 100103 08 06639 839.34403380 17.018 0.017 2 2 0 19.62
s 02 100103 08 06639 842.24448200 17.065 0.011 3 2 0 20.28
s 02 100103 08 06639 842.29123318 17.065 0.011 3 2 0 20.23
s 02 100103 08 06639 844.49364562 17.049 0.015 3 2 0 19.75
s 02 100103 08 06639 846.45492730 17.060 0.009 0 2 0 20.56
s 02 100103 08 06639 846.49884818 17.109 0.012 2 2 0 20.34
s 02 100103 08 06639 847.20030189 17.007 0.011 0 2 0 20.28
s 02 100103 08 06639 847.25673297 17.130 0.010 0 2 0 20.50
s 02 100103 08 06639 848.30330221 17.063 0.012 3 2 0 20.02
s 02 100103 08 06639 848.34737299 17.072 0.011 3 2 0 20.36
s 02 100103 08 06639 849.41749120 17.099 0.010 0 2 0 20.49
s 02 100103 08 06639 849.46045190 17.054 0.010 2 2 0 20.50
s 02 100103 08 06639 850.40073666 17.073 0.011 3 2 0 20.32
s 02 100103 08 06639 850.46277760 17.102 0.011 0 2 0 20.35
s 02 100103 08 06639 851.31001988 17.060 0.012 3 2 0 20.19
s 02 100103 08 06639 851.35358049 17.056 0.011 3 2 0 20.33
s 02 100103 08 06639 860.31665415 17.112 0.011 0 2 0 20.32
s 02 100103 08 06639 860.36053426 17.071 0.010 0 2 0 20.56
s 02 100103 08 06639 861.30699602 17.139 0.011 0 2 0 20.34
s 02 100103 08 06639 861.35731608 17.131 0.011 0 2 0 20.40
s 02 003692 06 09506 861.48569622 17.091 0.011 0 2 0 20.23
s 02 003692 06 09506 862.16902663 17.047 0.016 0 2 0 19.60
s 02 100103 08 06639 862.26803664 17.139 0.013 0 2 0 20.17
s 02 100103 08 06639 862.31120664 17.072 0.011 0 2 0 20.29
s 02 100103 08 06639 863.25452605 17.104 0.016 0 2 0 19.74
s 02 100103 08 06639 863.29986599 17.094 0.015 0 2 0 19.81
s 02 100103 08 06639 864.20172432 17.012 0.020 0 2 0 19.36
s 02 100103 08 06639 864.26338417 17.155 0.022 3 2 0 19.31
s 02 100103 08 06639 870.36518534 17.140 0.013 0 2 0 20.02
s 02 100103 08 06639 870.41490483 17.131 0.058 0 2 4 18.22
s 02 100103 08 06639 871.34858469 0.000 inf 0 0 0 25.93
s 02 003692 06 09506 871.37576438 17.110 0.017 0 2 4 20.17
s 02 100103 08 06639 871.41226396 17.181 0.012 0 2 0 20.34
s 02 003692 06 09506 871.42196385 17.107 0.012 0 2 0 20.22
s 02 100103 08 06639 872.37223233 17.091 0.014 3 2 0 19.91
s 02 100103 08 06639 874.27303591 17.105 0.010 0 2 0 20.64
s 02 100103 08 06639 874.31728524 17.061 0.009 2 2 0 20.69
s 02 100103 08 06639 875.38651835 17.082 0.010 2 2 0 20.52
s 02 003692 06 09506 875.39100828 17.085 0.011 0 2 0 20.30
s 02 003692 06 09506 875.43564754 17.138 0.012 3 2 0 20.17
s 02 100103 08 06639 876.31002263 17.075 0.009 0 2 0 20.81
s 02 100103 08 06639 876.36521165 17.163 0.010 3 2 0 20.47
s 02 100103 08 06639 877.32537413 17.150 0.010 2 2 0 20.50
s 02 100103 08 06639 877.36924330 17.162 0.013 3 2 0 20.06
s 02 100103 08 06639 879.39319257 17.171 0.011 2 2 0 20.32
s 02 100103 08 06639 889.30202281 17.151 0.012 3 2 0 20.28
s 02 100103 08 06639 889.34517139 17.115 0.010 3 2 0 20.68
