# Source: PTFS1101af
# Coordinates: 26.26361 37.94258
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 110006 06 10715 620.47543629 12.931 0.004 4 258 8 20.30
s 02 110006 06 10715 620.48700705 12.931 0.003 4 258 8 20.48
s 02 110006 06 10715 620.51681901 12.966 0.004 4 258 8 20.48
s 02 110006 06 10715 621.33384242 12.962 0.003 4 258 8 20.42
s 02 110005 00 09200 621.33494249 13.097 0.004 4 450 8 20.72
s 02 110005 00 09200 621.34791334 13.016 0.003 4 450 8 20.58
s 02 110005 00 09200 621.36040415 13.057 0.003 4 450 8 20.73
s 02 110005 00 09200 621.37529511 13.050 0.003 4 450 8 20.70
s 02 110006 06 10715 621.38191554 12.960 0.003 4 258 8 20.46
s 02 110005 00 09200 621.39133615 13.063 0.003 4 450 8 20.74
s 02 110006 06 10715 621.39683651 13.002 0.003 4 258 8 20.58
s 02 110005 00 09200 621.40789723 13.080 0.003 4 450 8 20.76
s 02 110005 00 09200 621.42115809 13.040 0.004 4 450 8 20.75
s 02 110005 00 09200 621.43602905 12.974 0.003 4 450 8 20.56
s 02 110006 06 10715 622.33169671 12.698 0.003 4 258 8 20.43
s 02 110006 06 10715 622.34478754 12.717 0.003 4 258 8 20.26
s 02 110006 06 10715 622.35650829 12.710 0.003 4 258 8 20.44
s 02 110006 06 10715 622.37092921 12.700 0.003 4 258 8 20.42
s 02 110006 06 10715 622.38427007 12.703 0.003 4 258 8 20.36
s 02 110006 06 10715 622.40092113 12.691 0.003 4 258 8 20.49
s 02 110006 06 10715 622.41416197 12.681 0.003 4 258 8 20.47
s 02 110006 06 10715 622.42850289 12.695 0.003 4 258 8 20.37
s 02 110006 06 10715 622.44863417 12.711 0.003 4 258 8 20.31
s 02 110006 06 10715 622.46251506 12.679 0.003 4 258 8 20.46
s 02 110006 06 10715 622.47503586 12.686 0.003 4 258 8 20.44
s 02 110006 06 10715 622.48929677 12.721 0.003 4 258 8 20.50
s 02 110006 06 10715 622.50339766 12.677 0.003 4 258 8 20.43
s 02 110006 06 10715 622.51823861 12.705 0.003 4 258 8 20.30
s 02 110006 06 10715 623.32804985 12.597 0.003 4 258 8 20.28
s 02 110006 06 10715 623.34043063 12.608 0.003 4 258 8 20.21
s 02 110006 06 10715 623.35295141 12.619 0.003 4 258 8 20.38
s 02 110006 06 10715 623.38125319 12.609 0.003 4 450 8 20.29
s 02 110006 06 10715 623.39566410 12.631 0.003 4 258 8 20.39
s 02 110006 06 10715 623.40950496 12.666 0.003 4 258 8 20.44
s 02 110006 06 10715 623.42365585 12.621 0.003 4 258 8 20.35
s 02 110006 06 10715 623.43589662 12.649 0.003 4 258 8 20.33
s 02 110006 06 10715 623.44802738 12.623 0.003 4 258 8 20.34
s 02 110006 06 10715 623.46301832 12.590 0.004 4 258 8 20.18
s 02 110006 06 10715 623.47768924 12.610 0.003 4 258 8 20.28
s 02 110006 06 10715 623.49258017 12.631 0.004 4 258 8 20.30
s 02 110006 06 10715 623.50479094 12.634 0.003 4 258 8 20.30
s 02 110005 00 09200 624.32504196 12.881 0.003 4 450 8 20.41
s 02 110006 06 10715 624.32614203 12.710 0.004 4 258 8 20.32
s 02 110005 00 09200 624.34052292 12.908 0.003 4 450 8 20.44
s 02 110005 00 09200 624.35592387 12.849 0.003 4 450 8 20.52
s 02 110005 00 09200 624.36825463 12.828 0.003 4 450 8 20.62
s 02 110006 06 10715 624.36934470 12.717 0.003 4 258 8 20.55
s 02 110006 06 10715 624.38169546 12.733 0.003 4 258 8 20.57
s 02 110005 00 09200 624.39425623 12.873 0.003 4 450 8 20.80
s 02 110005 00 09200 624.40901714 12.841 0.003 4 450 8 20.73
s 02 110005 00 09200 624.42398807 12.843 0.003 4 450 8 20.67
s 02 110006 06 10715 624.42507813 12.737 0.003 4 258 8 20.55
s 02 110005 00 09200 624.43669885 12.843 0.003 4 450 8 20.70
s 02 110005 00 09200 624.45121975 12.844 0.003 4 450 8 20.62
s 02 110005 00 09200 624.46593065 12.851 0.003 4 450 8 20.80
s 02 110006 06 10715 624.49028215 12.722 0.004 4 258 8 20.51
s 02 110005 00 09200 624.49391238 12.849 0.003 4 450 8 20.69
s 02 110005 00 09200 624.50646315 12.865 0.003 4 450 8 20.72
s 02 110006 06 10715 625.32287304 12.754 0.003 4 258 8 20.12
s 02 110006 06 10715 625.33454374 12.756 0.003 4 258 8 20.18
s 02 110006 06 10715 625.34875461 12.795 0.003 4 258 8 20.22
s 02 110006 06 10715 625.36418554 12.790 0.003 4 258 8 20.27
s 02 110006 06 10715 625.37808638 12.768 0.003 4 258 8 20.27
s 02 110006 06 10715 625.39132719 12.773 0.003 4 258 8 20.40
s 02 110006 06 10715 625.40436797 12.789 0.003 4 258 8 20.47
s 02 110006 06 10715 625.41667872 12.811 0.003 4 258 8 20.53
s 02 110006 06 10715 625.43145962 12.818 0.003 4 258 8 20.51
s 02 110006 06 10715 625.45440100 12.803 0.003 4 258 8 20.47
s 02 110006 06 10715 625.47003195 12.829 0.003 4 258 8 20.61
s 02 110006 06 10715 625.48222269 12.808 0.004 4 258 8 20.57
s 02 110006 06 10715 625.49447343 12.815 0.003 4 258 8 20.52
s 02 110006 06 10715 625.50695418 12.818 0.003 4 258 8 20.45
s 02 110006 06 10715 626.32113303 12.865 0.003 4 258 8 20.10
s 02 110005 00 09200 626.32407320 12.941 0.003 4 258 8 20.20
s 02 110005 00 09200 626.33702398 12.945 0.003 4 258 8 20.20
s 02 110005 00 09200 626.34920470 12.936 0.004 4 450 8 20.20
s 02 110005 00 09200 626.36232548 12.935 0.003 4 450 8 20.22
s 02 110006 06 10715 626.36413559 12.885 0.003 4 258 8 20.18
s 02 110005 00 09200 626.37703636 12.953 0.003 4 450 8 20.29
s 02 110006 06 10715 626.37988652 12.900 0.003 4 258 8 20.25
s 02 110005 00 09200 626.39214726 12.934 0.003 4 450 8 20.26
s 02 110005 00 09200 626.41241846 12.976 0.003 4 450 8 20.37
s 02 110005 00 09200 626.47756233 12.944 0.003 4 450 8 20.54
s 02 110005 00 09200 626.49174317 12.915 0.003 4 258 8 20.48
s 02 110005 00 09200 626.50592401 12.942 0.003 4 258 8 20.51
s 02 110006 06 10715 627.32626230 13.026 0.004 4 258 8 19.79
s 02 110006 06 10715 627.34042312 13.024 0.004 4 258 8 19.77
s 02 110006 06 10715 627.36044429 13.022 0.005 0 2 8 19.54
s 02 110006 06 10715 627.37195496 13.074 0.004 4 258 8 19.92
s 02 110006 06 10715 627.38360564 13.105 0.004 4 258 8 19.97
s 02 110006 06 10715 627.40009660 13.099 0.003 4 258 8 19.91
s 02 110006 06 10715 627.41428743 13.102 0.004 4 258 8 19.94
