# Source: PTFS1110l
# Coordinates: 164.23741 49.68843
# Epoch Units: PTFHJD
#
# Column definitions
# ------------------
# lcType: s = detected on reference image, t = transient
# filterID: 1 = g', 2 = R
# fieldID: PTF Field ID
# chipID: PTF Chip ID
# sourceID: Source ID
# epoch: Time of observation
# mag: calibrated magnitude
# magErr: calibrated magnitude error
# sextractorFlags: sextractor flags from detection
# ipacFlags: see documentation
# relPhotFlags: relative photometry flags
# limitMag: Magnitude at which 95% of source in reference image are detected
#           in this exposure
#
# lcType filterID fieldID chipID sourceID epoch mag magerr sextractorFlags ipacFlags relPhotFlags limitMag
s 02 100188 09 00432 706.56272019 16.914 0.009 2 2 0 20.51
s 02 100188 09 00432 710.52245097 16.724 0.023 2 2 4 19.93
s 02 100188 09 00432 710.56671405 16.777 0.013 2 2 0 20.30
s 02 100188 09 00432 722.48822490 17.171 0.015 0 2 0 19.78
s 02 100188 09 00432 722.53272761 17.250 0.014 0 2 0 19.87
s 02 100188 09 00432 725.46758224 17.202 0.012 2 2 0 20.28
s 02 100188 09 00432 725.53272603 17.258 0.013 2 2 0 20.23
s 02 100188 09 00432 729.55074201 17.126 0.023 0 2 0 19.38
s 02 100188 09 00432 737.50071110 17.002 0.010 3 2 0 20.54
s 02 100188 09 00432 737.50246118 16.927 0.009 2 2 0 20.61
s 02 100188 09 00432 739.42797751 16.922 0.013 0 2 0 20.06
s 02 100188 09 00432 740.32482628 16.676 0.019 0 2 0 19.19
s 02 100188 09 00432 741.52972689 16.688 0.007 2 2 0 20.60
s 02 100188 09 00432 741.57537878 16.859 0.009 2 2 0 20.32
s 02 100188 09 00432 742.53268773 16.769 0.008 2 2 0 20.45
s 02 100188 09 00432 742.57629948 16.571 0.008 2 2 0 20.26
s 02 100188 09 00432 743.58344924 16.950 0.031 0 2 0 18.49
s 02 100188 09 00432 744.21045337 0.000 inf 0 0 0 14.24
s 02 100188 09 00432 744.27683590 16.524 0.017 0 2 0 18.72
s 02 100188 09 00432 745.24517217 17.146 0.025 0 2 0 18.86
s 02 100188 09 00432 745.30091423 16.990 0.026 0 2 0 18.67
s 02 100188 09 00432 746.40790422 17.156 0.021 2 2 0 19.33
s 02 100188 09 00432 746.48642700 17.045 0.014 2 2 0 19.79
s 02 100188 09 00432 747.49853216 17.288 0.016 0 194 0 19.78
s 02 100188 09 00432 747.54258366 17.423 0.019 0 194 0 19.77
s 02 100188 09 00432 748.50078573 17.180 0.016 0 2 0 19.58
s 02 100188 09 00432 748.54910731 17.249 0.018 0 2 0 19.49
s 02 100188 09 00432 749.44648625 17.033 0.027 0 2 0 18.86
s 02 100188 09 00432 749.49026764 17.205 0.026 0 2 0 18.79
s 02 100188 09 00432 750.44660731 17.206 0.022 0 2 0 19.34
s 02 100188 09 00432 750.49798887 17.213 0.029 0 2 0 19.15
s 02 100188 09 00432 751.45400732 17.234 0.017 2 2 0 19.74
s 02 100188 09 00432 751.49748858 17.251 0.015 0 2 0 19.89
s 02 100188 09 00432 753.42153220 17.234 0.015 2 2 0 19.81
s 02 100188 09 00432 753.49531416 17.201 0.013 0 2 0 20.04
s 02 100188 09 00432 754.46403925 17.210 0.013 2 2 0 20.05
s 02 100188 09 00432 754.50900039 17.166 0.017 2 2 0 19.65
s 02 100188 09 00432 755.47186407 17.108 0.012 2 2 0 20.10
s 02 100188 09 00432 755.52468534 17.120 0.089 0 2 4 17.52
